time,stl1Mean,stl2Mean,stl3Mean,stl4Mean,SKTMean,depth1,srcMean,T2mMean,swl1Mean,swl2Mean,swl3Mean,swl4Mean,TPMean,time,depth2,depth3,depth4
2021/7/13,11.15838,11.190885,8.46832,1.6523225,10.7759625,7,7.10E-05,7.8200325,0.415100098,0.415088655,0.407699585,0.399913787,0.004449616,1,21,72,189
2021/7/14,12.8739725,11.70266,8.498625,1.69607,13.459755,7,2.00E-05,9.2750475,0.39234924,0.406978608,0.40827179,0.400459285,0.001917042,1,21,72,189
2021/7/15,13.49026,12.025215,8.60803,1.74021,14.40847,7,3.00E-06,10.5707875,0.36932373,0.394317625,0.407073977,0.400947575,0.00037652,1,21,72,189
2021/7/16,13.7859075,12.4972475,8.7720625,1.785885,14.4887175,7,6.66E-05,10.459895,0.366634368,0.38278961,0.405200957,0.4013443,0.001476251,1,21,72,189
2021/7/17,13.3485325,12.4991975,8.9448825,1.83259,13.5509875,7,0.000169963,9.3254025,0.406230925,0.390705108,0.403549195,0.401645665,0.007329417,1,21,72,189
2021/7/18,13.655575,12.9088675,9.0957625,1.8811025,13.56192,7,8.37E-05,9.3290975,0.396839145,0.408329013,0.40410614,0.401897433,0.004532074,1,21,72,189
2021/7/19,14.688795,13.016625,9.246055,1.9323075,15.809655,7,7.67E-05,11.182245,0.384552,0.397808073,0.403549195,0.402122497,0.001723897,1,21,72,189
2021/7/20,11.5895325,11.9223875,9.3676375,1.984655,10.78991,7,0.000164732,7.85531,0.4282341,0.421306605,0.406097413,0.402347565,0.010054688,1,21,72,189
2021/7/21,13.2083675,12.2722725,9.3286675,2.03855,13.407455,7,8.46E-05,8.39105,0.401191713,0.414520262,0.41068649,0.402790073,0.004035825,1,21,72,189
2021/7/22,12.1779675,11.8923,9.35705,2.0945475,11.56776,7,0.000173904,7.3354725,0.41610717,0.41703796,0.412155153,0.403312685,0.009000541,1,21,72,189
2021/7/23,12.853175,11.8923875,9.322685,2.1520325,13.14815,7,0.000105835,7.4007175,0.411975865,0.416366573,0.416709905,0.404174805,0.006822889,1,21,72,189
2021/7/24,13.479685,12.362085,9.34481,2.212715,14.04006,7,2.22E-05,10.77163,0.387554173,0.4058609,0.415615083,0.405040735,0.001596505,1,21,72,189
2021/7/25,14.69845,13.1381425,9.45434,2.2763625,15.5291375,7,6.53E-05,13.2729725,0.373458865,0.390945435,0.413162233,0.405696873,0.001541509,1,21,72,189
2021/7/26,15.061255,13.6962225,9.6641475,2.3471775,15.63836,7,0.000130534,11.316735,0.379379273,0.383499148,0.410411838,0.4061203,0.003008451,1,21,72,189
2021/7/27,11.980185,12.45672,9.8193275,2.4265625,10.74554,7,0.000192776,9.2644625,0.412708282,0.404613493,0.409294133,0.406383515,0.010647517,1,21,72,189
2021/7/28,13.4080175,12.0647825,9.7120925,2.51714,14.24832,7,9.50E-05,9.8409975,0.39738083,0.411575313,0.411052708,0.406661988,0.004958262,1,21,72,189
2021/7/29,12.855955,12.3090425,9.728785,2.6105425,12.991525,7,6.19E-05,9.526665,0.401760103,0.404460908,0.410232545,0.406936648,0.002851608,1,21,72,189
2021/7/30,13.3447825,12.4036825,9.716645,2.703805,13.73336,7,3.93E-05,9.47796,0.393482213,0.399707793,0.409156798,0.407146453,0.002757578,1,21,72,189
2021/7/31,14.007085,12.8055925,9.7701075,2.7950275,14.64555,7,1.29E-05,10.493345,0.37236786,0.391769407,0.407741545,0.40726471,0.001019766,1,21,72,189
2021/8/1,13.572395,13.080225,9.8864975,2.8864375,13.5286675,7,4.80E-05,9.77618,0.3856163,0.38563156,0.406002048,0.40730286,0.003551816,1,21,72,189
2021/8/2,13.73304,12.7752575,9.936885,2.9781775,14.11845,7,2.07E-05,10.2387675,0.378570555,0.38494873,0.40436554,0.407268525,0.002775235,1,21,72,189
2021/8/3,13.39349,13.0336225,10.010885,3.068625,13.1186925,7,8.83E-05,10.0688075,0.381687165,0.381629947,0.402652745,0.407199858,0.002909586,1,21,72,189
2021/8/4,13.4834525,13.050225,10.0956675,3.160455,13.4127275,7,7.25E-05,10.00924,0.372009275,0.37945175,0.40090942,0.40711975,0.00204327,1,21,72,189
2021/8/5,13.9764475,13.045375,10.1431525,3.2506975,14.1907925,7,6.70E-05,10.486415,0.365772248,0.374275208,0.398933413,0.407009125,0.00224652,1,21,72,189
2021/8/6,14.5429175,13.505455,10.238575,3.34365,14.9558975,7,9.56E-05,11.05697,0.365413668,0.37158966,0.396854405,0.406894683,0.002526684,1,21,72,189
2021/8/7,10.1751025,11.68078,10.26052,3.43747,6.9621825,7,8.53E-05,6.27529,0.408493043,0.38970947,0.39546585,0.406784058,0.008201976,1,21,72,189
2021/8/8,11.10879,10.95309,10.0016125,3.5278575,9.7282325,7,1.23E-05,7.9314825,0.390487672,0.393554693,0.394924162,0.406654358,0.003138924,1,21,72,189
2021/8/9,11.648035,11.23533,9.81863,3.6127875,11.1717325,7,2.47E-06,9.30099,0.36847306,0.387058258,0.39379883,0.40652466,0.000434381,1,21,72,189
2021/8/10,13.23986,12.126745,9.759065,3.6938725,13.6562575,7,2.09E-07,11.1318675,0.344829562,0.376102448,0.39207077,0.40637207,8.37E-06,1,21,72,189
2021/8/11,13.87138,12.8418225,9.8497825,3.7736775,14.2096375,7,7.87E-05,10.0496425,0.346618653,0.366325378,0.390037535,0.406219482,0.001769151,1,21,72,189
2021/8/12,12.669855,12.7914675,9.9862925,3.8552525,11.6726,7,5.70E-05,8.7316225,0.379661563,0.372329713,0.388092038,0.406051638,0.002848873,1,21,72,189
2021/8/13,12.28289,12.08456,9.98898,3.9350225,11.8873375,7,2.72E-06,9.7651625,0.343452455,0.367996215,0.38619995,0.405864715,0.000209634,1,21,72,189
2021/8/14,13.222405,12.31935,9.9786575,4.0127825,13.53463,7,3.95E-06,11.72537,0.317928315,0.35841751,0.384029388,0.40565872,8.39E-05,1,21,72,189
2021/8/15,14.1390925,12.9558975,10.0595925,4.0908125,14.725015,7,4.25E-05,10.823395,0.307514193,0.349407193,0.381710055,0.405445103,0.000577658,1,21,72,189
2021/8/16,14.97,13.777595,10.217615,4.16842,15.4430675,7,4.70E-05,11.67746,0.304206848,0.343029025,0.379325867,0.405216212,0.000893196,1,21,72,189
2021/8/17,16.1827475,14.502725,10.45062,4.24816,17.0952,7,1.61E-05,13.75738,0.28819275,0.336681363,0.37682342,0.404968263,0.000489417,1,21,72,189
2021/8/18,14.893335,14.4794,10.7313775,4.330015,14.6975925,7,9.33E-05,10.9289175,0.30339813,0.331760408,0.374423978,0.404712673,0.002378747,1,21,72,189
2021/8/19,12.186535,12.66901,10.80096,4.41366,11.46342,7,5.44E-05,8.628105,0.34715271,0.33560181,0.3723259,0.40446472,0.002240503,1,21,72,189
2021/8/20,13.18662,12.450355,10.6886475,4.494195,13.5797075,7,2.88E-05,9.700585,0.334144593,0.337352752,0.370384222,0.404193878,0.000794425,1,21,72,189
2021/8/21,14.1347125,13.069195,10.6560075,4.572595,14.718195,7,5.80E-05,10.9181475,0.331371308,0.337226865,0.36854172,0.403911593,0.001314425,1,21,72,189
2021/8/22,12.6837225,12.695855,10.673305,4.6501375,12.4217325,7,8.14E-05,9.98623,0.34102249,0.33803558,0.3668518,0.403640748,0.001963046,1,21,72,189
2021/8/23,12.836055,12.3903375,10.608975,4.72567,12.97918,7,5.63E-05,10.240415,0.345947265,0.340003965,0.365253448,0.403354643,0.001387203,1,21,72,189
2021/8/24,14.10029,12.9280825,10.5858375,4.799185,14.59608,7,0.000131682,10.401605,0.381351475,0.351573948,0.363769535,0.403053283,0.00683533,1,21,72,189
2021/8/25,12.10498,12.346335,10.6028325,4.87136,11.4453975,7,7.33E-05,8.2785575,0.40002823,0.397357938,0.36465836,0.402763363,0.005834884,1,21,72,189
2021/8/26,12.28347,12.0610175,10.50979,4.9420675,11.8261675,7,9.61E-05,8.08831,0.40324402,0.396194458,0.366245275,0.402484898,0.002829749,1,21,72,189
2021/8/27,12.9995325,12.6212975,10.490985,5.009485,12.793365,7,4.21E-05,8.9411825,0.386848453,0.392932892,0.3674736,0.402221683,0.001770488,1,21,72,189
2021/8/28,13.05291,12.38757,10.4898025,5.07653,13.14239,7,9.33E-05,8.667385,0.392654415,0.38845062,0.367855075,0.401969912,0.003391398,1,21,72,189
2021/8/29,10.808005,11.847315,10.480155,5.1425675,9.4023825,7,5.64E-05,7.0431225,0.404747005,0.404067993,0.36950302,0.4017334,0.003542039,1,21,72,189
2021/8/30,10.6612775,11.0101125,10.3077,5.2060175,9.9082875,7,1.87E-05,6.537955,0.384040835,0.394542695,0.371166228,0.40150833,0.001475839,1,21,72,189
2021/8/31,11.6460975,11.216855,10.1514825,5.26544,11.606245,7,7.40E-06,7.987575,0.365444183,0.384780888,0.371303563,0.40128708,0.000787996,1,21,72,189
2021/9/1,12.44987,11.7815825,10.109185,5.322655,12.523945,7,7.25E-05,8.948665,0.378299715,0.380519868,0.370758055,0.40106964,0.003463628,1,21,72,189
2021/9/2,13.021425,12.3377475,10.1535275,5.3785625,12.899625,7,0.000100017,9.0252675,0.395530703,0.388748165,0.370555875,0.400852203,0.004912535,1,21,72,189
2021/9/3,12.806265,12.2891,10.205685,5.434715,12.8340075,7,5.08E-05,8.7599375,0.38096619,0.390598295,0.37105942,0.40063858,0.00211349,1,21,72,189
2021/9/4,13.045435,12.6904875,10.300015,5.4917225,12.848905,7,6.32E-05,9.36462,0.385952,0.385917668,0.371109008,0.4004364,0.002051195,1,21,72,189
2021/9/5,12.7921375,12.4425375,10.3778875,5.5486675,12.458265,7,9.31E-05,9.0054875,0.388530733,0.385078428,0.370964048,0.400226593,0.003262574,1,21,72,189
2021/9/6,12.5023725,12.1860325,10.4123775,5.60653,12.258355,7,8.91E-05,8.264615,0.388961793,0.387077335,0.371006013,0.400032045,0.002727377,1,21,72,189
2021/9/7,12.3179875,11.9120675,10.3972425,5.6622575,12.2723325,7,0.000131503,8.8679725,0.406764983,0.391666413,0.371192933,0.399841307,0.005061436,1,21,72,189
2021/9/8,10.27105,11.06167,10.3368775,5.71859,8.78326,7,7.09E-05,6.7285675,0.417686458,0.42125321,0.379821777,0.399677275,0.006704882,1,21,72,189
2021/9/9,10.254575,10.68449,10.158135,5.7711425,9.33883,7,4.65E-05,7.5687775,0.407157898,0.408252715,0.384639745,0.399581912,0.002171157,1,21,72,189
2021/9/10,12.5039175,11.5767,10.0560225,5.8209475,13.0382325,7,3.16E-05,10.4743,0.388221742,0.39999008,0.386161803,0.399486543,0.000845619,1,21,72,189
2021/9/11,9.01461,10.387905,10.034445,5.870085,6.1353275,7,0.000107937,3.348985,0.42041397,0.412528992,0.388031008,0.39942169,0.007252896,1,21,72,189
2021/9/12,8.630735,9.158075,9.741295,5.916525,6.3563,7,6.15E-05,4.2292275,0.413482665,0.41173172,0.391326905,0.399394985,0.003068291,1,21,72,189
2021/9/13,9.7546825,9.483425,9.4648025,5.95754,8.119905,7,0.000103436,3.574855,0.415966035,0.412536623,0.393760683,0.399410245,0.004755717,1,21,72,189
2021/9/14,9.034735,9.3767175,9.3030025,5.9954475,6.25222,7,9.36E-05,3.97201,0.420543675,0.418376925,0.397483825,0.399494175,0.004839564,1,21,72,189
2021/9/15,8.99264,9.1017725,9.1170275,6.03005,6.86306,7,0.000100255,3.53744,0.420150755,0.41856384,0.401447293,0.399677272,0.003978547,1,21,72,189
2021/9/16,8.9798825,9.0429325,8.949975,6.0625225,7.169705,7,5.01E-05,4.7473675,0.416904448,0.418315885,0.405086517,0.39995575,0.002571177,1,21,72,189
2021/9/17,7.860725,8.455045,8.7827425,6.092555,5.9878175,7,0.000100099,3.6736675,0.41762543,0.417724607,0.407375338,0.400302888,0.003779021,1,21,72,189
2021/9/18,6.856075,7.8170575,8.5449125,6.1186175,3.9497,7,3.29E-05,1.6462025,0.410202023,0.415607453,0.409637453,0.400756835,0.002699944,1,21,72,189
2021/9/19,6.28619,7.0318875,8.23059,6.140955,3.7578075,7,2.63E-06,1.536645,0.398582462,0.40805054,0.409690858,0.401222225,0.000352847,1,21,72,189
2021/9/20,6.5329675,6.9084675,7.9278825,6.1584725,5.1537125,7,1.86E-05,2.269125,0.392650605,0.401111603,0.408798217,0.401599888,0.000764127,1,21,72,189
2021/9/21,7.4826425,7.27944,7.7088825,6.1720875,6.79229,7,6.22E-05,2.3734375,0.394165038,0.396823883,0.407730098,0.401897433,0.002444165,1,21,72,189
2021/9/22,7.31039,7.7208775,7.61886,6.18387,5.3010525,7,7.28E-05,1.655875,0.398155212,0.396297453,0.406761165,0.402122497,0.003307321,1,21,72,189
2021/9/23,7.0210175,7.493555,7.547325,6.1952725,5.4474725,7,3.16E-05,2.19082,0.390533443,0.395130158,0.40587616,0.402282718,0.001293934,1,21,72,189
2021/9/24,6.04943,6.7175525,7.4067275,6.2067475,4.3267425,7,1.97E-05,2.94289,0.37922287,0.390308385,0.40485382,0.402389528,0.000523161,1,21,72,189
2021/9/25,5.69894,6.172265,7.199185,6.2175525,4.3343625,7,4.34E-06,3.33102,0.365562438,0.38365555,0.4035759,0.40245056,0.000174344,1,21,72,189
2021/9/26,5.62452,5.9605625,6.9809225,6.22909,4.6077075,7,6.94E-06,4.04086,0.35515976,0.37636185,0.402004245,0.40245819,0.000265238,1,21,72,189
2021/9/27,6.32946,6.22973,6.805725,6.2426375,5.780885,7,5.46E-05,3.537285,0.354846955,0.3706131,0.400222778,0.402431485,0.001093341,1,21,72,189
2021/9/28,6.4214375,6.5420475,6.72473,6.25271,5.7394475,7,3.57E-05,5.6845325,0.350524908,0.36746597,0.398361212,0.402385717,0.000802553,1,21,72,189
2021/9/29,7.1512275,6.91177,6.6938725,6.26162,6.95927,7,5.09E-06,6.1197175,0.338985442,0.362854008,0.39640045,0.402328488,0.000330608,1,21,72,189
2021/9/30,8.0046275,7.48199,6.743895,6.2715075,8.10905,7,2.13E-06,7.3820425,0.32835388,0.357685095,0.394290923,0.40224075,0.000173034,1,21,72,189
2021/10/1,8.84501,8.137195,6.8745925,6.2817625,9.00816,7,5.61E-05,5.868315,0.33156204,0.353172305,0.392097467,0.4021492,0.00117685,1,21,72,189
2021/10/2,7.0087825,7.4884,7.014735,6.2961075,5.38189,7,7.53E-05,2.63424,0.355548863,0.35379791,0.390068053,0.402046203,0.005166245,1,21,72,189
2021/10/3,6.831295,7.15783,7.0064925,6.31155,4.4130825,7,2.40E-05,3.5617325,0.37524414,0.359279633,0.388309478,0.401931765,0.002354613,1,21,72,189
2021/10/4,7.51145,7.3757875,6.9999925,6.3256475,6.2311625,7,5.69E-05,2.516445,0.38358688,0.366352075,0.386848448,0.401813508,0.002536363,1,21,72,189
2021/10/5,6.023565,6.668665,6.9896175,6.3393225,2.8651325,7,1.37E-05,0.842525,0.383979798,0.372734075,0.385730745,0.401687623,0.002858085,1,21,72,189
2021/10/6,6.8489025,6.791715,6.89782,6.35165,4.6949725,7,8.70E-06,2.78311,0.390163425,0.377990723,0.384834293,0.401550293,0.000391775,1,21,72,189
2021/10/7,6.7926575,6.83172,6.8672075,6.362945,5.59896,7,6.15E-05,3.06463,0.395828245,0.3842926,0.384284973,0.40141678,0.002106214,1,21,72,189
2021/10/8,5.0104275,6.1157175,6.802485,6.3731925,0.75775,7,2.34E-05,-0.48332,0.390064235,0.38837433,0.384109495,0.401287078,0.003564867,1,21,72,189
2021/10/9,4.59582,5.2147775,6.592555,6.3791175,0.79013,7,2.79E-06,-0.79252,0.390438078,0.388050082,0.383815763,0.401153565,0.001009155,1,21,72,189
2021/10/10,4.92193,5.0433275,6.36679,6.380945,0.85242,7,1.66E-05,-0.7468025,0.388172153,0.387928008,0.383510588,0.401023868,0.005703983,1,21,72,189
2021/10/11,4.3311075,5.00845,6.195185,6.3776525,-6.2522125,7,2.82E-05,-6.839135,0.383285518,0.38668823,0.383178713,0.400901795,0.003790827,1,21,72,189
2021/10/12,3.4151225,4.2431825,5.9744,6.3709375,-5.574165,7,2.60E-05,-5.695785,0.388290405,0.386398313,0.382778162,0.400772095,4.92E-05,1,21,72,189
2021/10/13,3.3743525,4.02528,5.7278425,6.3592775,-3.46781,7,2.23E-05,-2.6799675,0.391902923,0.388076783,0.382499698,0.400650025,0.000186345,1,21,72,189
2021/10/14,3.19125,3.816675,5.5010275,6.3435975,-7.767545,7,2.16E-05,-6.92809,0.384872438,0.387931833,0.382339478,0.40052414,0.005792126,1,21,72,189
2021/10/15,2.68914,3.460625,5.27737,6.321315,-11.6638225,7,2.28E-05,-11.1262825,0.379798887,0.38537597,0.382019045,0.40040588,0.001804185,1,21,72,189
2021/10/16,2.23494,3.1023,5.04409,6.29628,-15.9990525,7,2.33E-05,-9.74457,0.376617428,0.38286972,0.381504058,0.400280003,0.000139592,1,21,72,189
2021/10/17,1.801995,2.7202425,4.79974,6.2661375,-16.41508,7,2.37E-05,-6.16592,0.374191285,0.380565643,0.380882268,0.400150298,1.16E-06,1,21,72,189
2021/10/18,1.655555,2.47853,4.554805,6.231285,-12.622365,7,2.41E-05,-5.8119575,0.373302463,0.378662108,0.380184178,0.400024418,0.000262812,1,21,72,189
2021/10/19,1.7065925,2.388815,4.3310625,6.1925925,-7.8847425,7,2.46E-05,-7.9644275,0.372821805,0.377323153,0.37944412,0.399890898,0.000133804,1,21,72,189
2021/10/20,1.83172,2.39089,4.14416,6.1492575,-4.6615525,7,3.01E-05,-5.4788575,0.380931853,0.378070825,0.378711703,0.399749753,0.000168976,1,21,72,189
2021/10/21,1.92395,2.4412975,3.9964225,6.103785,-5.76133,7,2.80E-05,-6.496555,0.38699722,0.381164548,0.3781929,0.399608618,7.44E-05,1,21,72,189
2021/10/22,1.74877,2.3567125,3.873295,6.0574625,-7.02421,7,1.36E-05,-7.53849,0.392433168,0.38420868,0.37794876,0.399478913,0.001416976,1,21,72,189
2021/10/23,1.6495875,2.2792125,3.7583875,6.00863,-10.7008475,7,1.01E-05,-8.500035,0.384807585,0.385074612,0.37784576,0.399337768,0.000805109,1,21,72,189
2021/10/24,1.528455,2.1606075,3.65433,5.9584025,-8.9784325,7,1.01E-05,-9.3571775,0.379199985,0.38311005,0.37763977,0.39920044,0.001913074,1,21,72,189
2021/10/25,1.319425,2.05188,3.5593675,5.907985,-15.62024,7,1.06E-05,-12.19381,0.375656128,0.380771635,0.377258303,0.399066925,0.000729961,1,21,72,189
2021/10/26,0.94504,1.823005,3.4554525,5.85564,-18.1842475,7,1.06E-05,-9.6076925,0.37389755,0.37866974,0.376750945,0.398929595,6.67E-06,1,21,72,189
2021/10/27,0.64574,1.578705,3.331495,5.801935,-19.0700925,7,1.01E-05,-9.257365,0.372329713,0.37686157,0.376174922,0.39879227,1.37E-06,1,21,72,189
2021/10/28,0.479585,1.3581175,3.18891,5.74734,-16.16307,7,9.51E-06,-10.301515,0.371570585,0.375270848,0.375553133,0.39864731,1.61E-06,1,21,72,189
2021/10/29,0.4289425,1.2063875,3.042795,5.69002,-12.6888975,7,8.92E-06,-7.1322725,0.371715545,0.37411117,0.374897008,0.39850998,1.35E-06,1,21,72,189
2021/10/30,0.5563125,1.1567125,2.9101975,5.630825,-7.464235,7,9.42E-06,-6.8675425,0.371170045,0.373256685,0.374229428,0.398361205,0.000768422,1,21,72,189
2021/10/31,0.5245175,1.1466725,2.810185,5.5709825,-13.21848,7,9.55E-06,-9.1834475,0.368808748,0.372211458,0.37355804,0.398208618,0.000221787,1,21,72,189
2021/11/1,0.2220075,0.99789,2.726465,5.5105825,-16.102595,7,9.11E-06,-8.371,0.368007662,0.370903013,0.372867585,0.398059848,3.43E-06,1,21,72,189
2021/11/2,0.136575,0.841425,2.63777,5.4497,-13.6346075,7,9.05E-06,-6.3713425,0.36944199,0.370090485,0.37215423,0.397907258,7.45E-09,1,21,72,189
2021/11/3,0.21841,0.760675,2.5539775,5.386865,-7.1545325,7,9.16E-06,-6.815915,0.375652313,0.37015534,0.37146377,0.397754673,2.94E-06,1,21,72,189
2021/11/4,0.48796,0.8344525,2.4858775,5.3241825,-4.8957625,7,9.35E-06,-5.9676875,0.384544372,0.371116635,0.370838165,0.397590637,1.15E-05,1,21,72,189
2021/11/5,0.5166825,0.883235,2.43661,5.2620475,-6.91961,7,9.49E-06,-6.33599,0.384281155,0.372318267,0.37028122,0.397434235,0.000457729,1,21,72,189
2021/11/6,0.419645,0.8807875,2.3950875,5.1998275,-9.4881325,7,9.66E-06,-8.7455225,0.37965393,0.372520442,0.36976242,0.397274017,0.000312846,1,21,72,189
2021/11/7,0.185645,0.7439025,2.349345,5.137165,-7.89564,7,9.57E-06,-5.9483375,0.377899173,0.372062683,0.369235988,0.3971138,0.000140938,1,21,72,189
2021/11/8,0.225335,0.7446525,2.3019875,5.074885,-13.048365,7,1.01E-05,-7.6877575,0.37493515,0.371372225,0.368705745,0.396945953,0.001195241,1,21,72,189
2021/11/9,-0.21958,0.5395425,2.249145,5.01348,-16.042465,7,9.81E-06,-8.364725,0.373001098,0.370239258,0.36815262,0.396785738,0.000253913,1,21,72,189
2021/11/10,-0.25553,0.39372,2.1843175,4.9512275,-12.2229225,7,9.88E-06,-7.09555,0.372611995,0.369148258,0.367576598,0.396621705,4.28E-07,1,21,72,189
2021/11/11,-0.2533625,0.345935,2.1197575,4.8884225,-12.104345,7,1.04E-05,-10.6018575,0.370864873,0.36812973,0.366981505,0.396457675,0.002468161,1,21,72,189
2021/11/12,-0.52903,0.265375,2.060155,4.8259225,-22.649945,7,1.05E-05,-14.33884,0.369171145,0.36697769,0.366359708,0.396286012,0.001018367,1,21,72,189
2021/11/13,-0.922065,-0.031945,1.9878625,4.76153,-20.7372075,7,1.02E-05,-9.42521,0.368141177,0.36574173,0.365715028,0.396110535,5.60E-07,1,21,72,189
2021/11/14,-0.775445,-0.139345,1.9050825,4.69738,-13.667255,7,1.02E-05,-5.5094925,0.368858335,0.36461258,0.365043638,0.395942687,4.28E-07,1,21,72,189
2021/11/15,-0.578665,-0.076145,1.8336325,4.632535,-11.14082,7,1.18E-05,-5.94199,0.368770603,0.36375046,0.364364623,0.395767215,0.000250559,1,21,72,189
2021/11/16,-0.72832,-0.046025,1.775525,4.56649,-18.9849725,7,1.09E-05,-13.39248,0.367652895,0.362941743,0.363677977,0.395591735,0.001045571,1,21,72,189
2021/11/17,-1.1495875,-0.2978275,1.713025,4.50066,-23.5010925,7,1.08E-05,-12.883825,0.366886138,0.36205292,0.362983703,0.395408632,0.000207399,1,21,72,189
2021/11/18,-1.2315575,-0.5070225,1.6352925,4.433925,-15.3761225,7,1.09E-05,-11.2284775,0.366889953,0.361175535,0.362285615,0.39522934,6.46E-05,1,21,72,189
2021/11/19,-1.0360325,-0.3994975,1.5651775,4.3668125,-16.12777,7,1.11E-05,-14.17642,0.366550443,0.360382083,0.361568447,0.395050045,0.000238303,1,21,72,189
2021/11/20,-1.193975,-0.486545,1.50239,4.2980275,-15.5268675,7,1.10E-05,-9.5042825,0.36642456,0.359626775,0.360858918,0.394863128,2.87E-05,1,21,72,189
2021/11/21,-0.90471,-0.4464025,1.4436325,4.229335,-11.3806425,7,1.18E-05,-4.7348375,0.367622375,0.358978275,0.360145573,0.394676208,7.23E-05,1,21,72,189
2021/11/22,-0.7759375,-0.3503025,1.3955325,4.1603975,-10.5071175,7,1.19E-05,-9.626775,0.36715698,0.358467105,0.359428405,0.394489293,0.000954141,1,21,72,189
2021/11/23,-0.744355,-0.2739475,1.3584825,4.0920025,-18.36558,7,1.24E-05,-12.842785,0.366207123,0.35795212,0.3587265,0.394298552,0.000824761,1,21,72,189
2021/11/24,-0.963685,-0.40415,1.31875,4.0240125,-16.26817,7,1.30E-05,-14.3460725,0.36545563,0.357402798,0.358032228,0.394111635,1.70E-05,1,21,72,189
2021/11/25,-1.02604,-0.470265,1.2756275,3.9566,-12.851675,7,1.25E-05,-12.88724,0.364955903,0.356815338,0.357337953,0.393913268,8.70E-06,1,21,72,189
2021/11/26,-1.002005,-0.4512875,1.23403,3.889215,-14.215585,7,1.26E-05,-12.8401175,0.364624023,0.356254573,0.356658938,0.393714908,7.96E-05,1,21,72,189
2021/11/27,-0.995075,-0.4899775,1.19538,3.8227475,-12.32992,7,1.25E-05,-11.0259725,0.365108493,0.35571671,0.355979923,0.393520355,6.05E-06,1,21,72,189
2021/11/28,-1.0382675,-0.5026725,1.15866,3.7553325,-12.555615,7,1.25E-05,-11.783725,0.364898683,0.355224603,0.355304715,0.39332199,0.001010315,1,21,72,189
2021/11/29,-0.9446325,-0.483085,1.12533,3.69006,-13.7883875,7,1.34E-05,-13.435555,0.36444473,0.354740143,0.354637148,0.393119815,0.001126622,1,21,72,189
2021/11/30,-1.0887825,-0.5274375,1.093925,3.626275,-20.032285,7,1.43E-05,-20.1803675,0.364032745,0.354270932,0.353977208,0.39291763,0.000616097,1,21,72,189
2021/12/1,-1.8647375,-0.917875,1.04838,3.5650875,-30.4767325,7,1.50E-05,-20.4230225,0.36375809,0.353775028,0.353328703,0.392711637,2.43E-05,1,21,72,189
2021/12/2,-2.49088,-1.5049825,0.9688025,3.50332,-30.434215,7,1.51E-05,-19.27488,0.36367798,0.35326386,0.35267639,0.392517088,8.56E-07,1,21,72,189
2021/12/3,-3.0989,-2.168725,0.8636425,3.44036,-28.58214,7,1.49E-05,-18.4119675,0.36367798,0.352771763,0.352024078,0.392303465,4.26E-07,1,21,72,189
2021/12/4,-3.3036875,-2.408485,0.746835,3.375815,-27.206035,7,1.45E-05,-17.7169175,0.36367798,0.352336883,0.351375585,0.3921051,9.31E-08,1,21,72,189
2021/12/5,-3.5643375,-2.64362,0.62585,3.3089875,-27.72939,7,1.41E-05,-15.4919525,0.36367798,0.351951603,0.350723265,0.391891483,2.98E-08,1,21,72,189
2021/12/6,-3.446695,-2.6322675,0.5020975,3.242055,-24.142535,7,1.37E-05,-14.0994325,0.36367798,0.351615905,0.350067138,0.391685483,0,1,21,72,189
2021/12/7,-3.535085,-2.67475,0.382275,3.1720825,-25.224545,7,1.34E-05,-15.2399075,0.36367798,0.351322173,0.349414825,0.391471865,0,1,21,72,189
2021/12/8,-3.669375,-2.8041725,0.2577925,3.1004575,-25.0314025,7,1.33E-05,-15.64712,0.36367798,0.35107422,0.348770143,0.39125824,2.13E-07,1,21,72,189
2021/12/9,-3.79395,-2.92234,0.1236225,3.028345,-24.9182575,7,1.32E-05,-15.9609825,0.36367798,0.350849153,0.348125455,0.39104843,2.13E-07,1,21,72,189
2021/12/10,-4.00016,-3.0955575,-0.0286175,2.95263,-25.68463,7,1.33E-05,-16.0080775,0.36367798,0.35064316,0.34748459,0.390838623,8.58E-07,1,21,72,189
2021/12/11,-4.1698975,-3.29499,-0.1963825,2.8821025,-24.6027075,7,1.33E-05,-15.080465,0.36367798,0.350456238,0.34685898,0.390625,6.41E-07,1,21,72,189
2021/12/12,-3.9507225,-3.2325525,-0.35041,2.8153325,-19.9296225,7,1.32E-05,-11.6795925,0.36367798,0.350284577,0.346237185,0.390407563,5.35E-07,1,21,72,189
2021/12/13,-3.62656,-3.031715,-0.47147,2.754905,-16.37384,7,1.33E-05,-8.4682675,0.363929748,0.350120545,0.34563827,0.390190122,1.52E-05,1,21,72,189
2021/12/14,-3.0365975,-2.5968075,-0.54649,2.698405,-12.9858875,7,1.37E-05,-9.8686025,0.364933018,0.349967955,0.345039368,0.389972687,0.00041303,1,21,72,189
2021/12/15,-2.9559525,-2.4835875,-0.57804,2.6460525,-13.0409725,7,1.43E-05,-13.6812175,0.36523438,0.349815368,0.344463353,0.389762883,0.00050539,1,21,72,189
2021/12/16,-2.6275625,-2.248985,-0.5878975,2.596005,-14.0046025,7,1.48E-05,-14.6937575,0.36523438,0.349674225,0.34389877,0.38955307,0.001236725,1,21,72,189
